0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:29:27 +0700] "GET /shoponline/resources/home/img/favicon.ico HTTP/1.1" 200 16958
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:30:04 +0700] "GET /shoponline/ HTTP/1.1" 200 13513
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:30:04 +0700] "GET /shoponline/resources/home/img/favicon.ico HTTP/1.1" 200 16958
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:32:08 +0700] "GET /shoponline/ HTTP/1.1" 200 15680
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:32:08 +0700] "GET /shoponline/resources/image/products/74.jpg HTTP/1.1" 200 25645
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:32:08 +0700] "GET /shoponline/resources/image/products/75.jpg HTTP/1.1" 200 20107
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:32:08 +0700] "GET /shoponline/resources/image/products/64.jpg HTTP/1.1" 200 22757
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:32:08 +0700] "GET /shoponline/resources/home/img/favicon.ico HTTP/1.1" 200 16958
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:32:17 +0700] "GET /shoponline/productDetail/24 HTTP/1.1" 200 16463
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:37:56 +0700] "GET /shoponline/ HTTP/1.1" 200 15680
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:37:57 +0700] "GET /shoponline/resources/home/img/favicon.ico HTTP/1.1" 200 16958
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:38:01 +0700] "GET /shoponline/productDetail/24 HTTP/1.1" 200 16463
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:38:01 +0700] "GET /shoponline/resources/js/gioHang.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:38:30 +0700] "GET /shoponline/api/them-gio-hang?productName=%C3%A1o%20ka%20ki&productId=24&productPrice=100000&sizeId=1&colorId=2&colorName=Tr%E1%BA%AFng&sizeName=M HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:38:42 +0700] "GET /shoponline/api/them-gio-hang?productName=%C3%A1o%20ka%20ki&productId=24&productPrice=100000&sizeId=1&colorId=2&colorName=Tr%E1%BA%AFng&sizeName=M HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:38:49 +0700] "GET /shoponline/productDetail/22 HTTP/1.1" 200 16127
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:39:22 +0700] "GET /shoponline/productDetail/21 HTTP/1.1" 200 16468
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:39:24 +0700] "GET /shoponline/api/them-gio-hang?productName=%C3%A1o%20len&productId=21&productPrice=111111&sizeId=3&colorId=5&colorName=Xanh%20d%C6%B0%C6%A1ng&sizeName=XL HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:39:52 +0700] "GET /shoponline/productDetail/24 HTTP/1.1" 200 16463
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:39:54 +0700] "GET /shoponline/api/them-gio-hang?productName=%C3%A1o%20ka%20ki&productId=24&productPrice=100000&sizeId=1&colorId=2&colorName=Tr%E1%BA%AFng&sizeName=M HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:41:21 +0700] "GET /shoponline/productDetail/24 HTTP/1.1" 200 16463
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:41:22 +0700] "GET /shoponline/resources/home/img/favicon.ico HTTP/1.1" 200 16958
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:41:24 +0700] "GET /shoponline/ HTTP/1.1" 200 17910
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:41:24 +0700] "GET /shoponline/resources/home/img/favicon.ico HTTP/1.1" 200 16958
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:41:32 +0700] "GET /shoponline/productDetail/3 HTTP/1.1" 200 16467
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:41:37 +0700] "GET /shoponline/productDetail/1 HTTP/1.1" 200 16804
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:55:28 +0700] "GET /shoponline/ HTTP/1.1" 200 17910
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:55:29 +0700] "GET /shoponline/resources/home/img/favicon.ico HTTP/1.1" 200 16958
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:55:36 +0700] "GET /shoponline/productDetail/5 HTTP/1.1" 200 16480
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:55:36 +0700] "GET /shoponline/resources/js/gioHang.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:55:43 +0700] "GET /shoponline/api/them-gio-hang?productName=V%C3%A1y%20n%E1%BB%AF%20d%C3%A1ng%20%C3%B4m&productId=5&productPrice=500000&sizeId=5&colorId=5&colorName=Xanh%20d%C6%B0%C6%A1ng&sizeName=XXXL HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:55:49 +0700] "GET /shoponline/api/them-gio-hang?productName=V%C3%A1y%20n%E1%BB%AF%20d%C3%A1ng%20%C3%B4m&productId=5&productPrice=500000&sizeId=5&colorId=5&colorName=Xanh%20d%C6%B0%C6%A1ng&sizeName=XXXL HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:55:55 +0700] "GET /shoponline/productDetail/2 HTTP/1.1" 200 16469
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:55:58 +0700] "GET /shoponline/api/them-gio-hang?productName=Qu%E1%BA%A7n%20Denim1970&productId=2&productPrice=250000&sizeId=2&colorId=2&colorName=Tr%E1%BA%AFng&sizeName=L HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [16/Sep/2019:21:56:05 +0700] "GET /shoponline/api/them-gio-hang?productName=Qu%E1%BA%A7n%20Denim1970&productId=2&productPrice=250000&sizeId=2&colorId=2&colorName=Tr%E1%BA%AFng&sizeName=L HTTP/1.1" 200 -
